NAME	SHORTNAME	PID	productWave	colorWave	allTWave	ratioWave	meanCond1	meanCond2
PRA1 family protein 2	PRAF2	O60831	0.8375033950923125	0	0.28152525	0.8195928113504721	14.06547860308448	14.35249936744712
H/ACA ribonucleoprotein complex subunit 4	DKC1	O60832	3.265457860837039	2	0.010395685	0.4111364094758745	14.42208558905536	15.70439654399335
Eukaryotic translation initiation factor 5B	EIF5B	O60841	2.831652826977963	3	0.01567434	2.037559324318253	14.92707600096136	13.90023393638879
DnaJ homolog subfamily A member 2	DNAJA2	O60884	1.058108079936137	0	0.15764524	0.837528987687409	14.0541094981254	14.30989846862169
F-box-like/WD repeat-containing protein TBL1X	TBL1X	O60907	3.697936641494969	2	0.01134098	0.2967691049065126	14.46265964388527	16.21524683050048
Immunoglobulin superfamily member 3	IGSF3	O75054	1.631198502202828	0	0.12990165	1.675757255863957	14.85517800336864	14.11036482278294
WD repeat-containing protein 1	WDR1	O75083	1.537022955930645	0	0.1752784	1.71802538710499	14.93660124407932	14.15584988887194
Rho-associated protein kinase 2	ROCK2	O75116	2.146627328168931	0	0.034205373	1.602941374565151	14.87264336359678	14.19192170177916
CLIP-associating protein 2	CLASP2	O75122	2.891692871697856	3	0.02937091	2.566158557087803	15.17114565318521	13.81153533916557
Protein cordon-bleu	COBL	O75128	1.035797004899946	0	0.18469141	1.233060608850211	14.35304094586843	14.05079723133561
Zinc finger BED domain-containing protein 4	ZBED4	O75132	0.2542829195273075	0	0.72961086	0.9218639717229613	14.1327918844311	14.25016609395551
DnaJ homolog subfamily C member 13	DNAJC13	O75165	0.2977537750440487	0	0.74874324	0.8875580094955907	14.063731000291	14.23581768015072
CCR4-NOT transcription complex subunit 3	CNOT3	O75175	4.806952120806196	2	0.003288229	0.1997248606502841	14.34680202742739	16.67071619962518
Calcium-responsive transactivator	SS18L1	O75177	5.123907173875116	2	0.0018811801	0.1896830342463166	14.24653895971586	16.64487640855436
Ankyrin repeat domain-containing protein 17	ANKRD17	O75179	9.250569168427782	2	1.1222663e-06	0.1014847457744792	14.75508360000618	18.05574880343763
DnaJ homolog subfamily B member 6	DNAJB6	O75190	0.5813408326632636	0	0.53150499	0.8084059349940178	14.29762656865741	14.60447475009654
Ubiquinone biosynthesis protein COQ9, mitochondrial	COQ9	O75208	0.718859935197008	0	0.44146216	0.7771400765949068	14.08303057306018	14.44678400548581
NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	NDUFS2	O75306	2.343013273782027	0	0.029596208	1.758383048735209	14.39052067987162	13.57627129635601
Programmed cell death protein 6	PDCD6	O75340	6.450785581993348	2	0.00014340055	0.1641018642752995	15.50825559732639	18.11559206356656
Mannose-P-dolichol utilization defect 1 protein	MPDU1	O75352	0.2957849434511584	0	0.71343988	1.108910040755956	14.32657161136138	14.17742927834094
Pituitary homeobox 1;Pituitary homeobox 2;Pituitary homeobox 3	PITX1;PITX2;PITX3	P78337;Q99697;O75364	1.240619627607852	0	0.13597642	1.296015748094771	14.37217109172946	13.99808784298208
Core histone macro-H2A.1	H2AFY	O75367;Q9P0M6	5.005647157736677	3	0.002175407	5.074226026399684	16.48373692150667	14.14054913724411
Filamin-B	FLNB	O75369	1.739329043238794	0	0.19100137	0.492991425898905	16.98081770436464	18.00118324376585
Nuclear receptor corepressor 1	NCOR1	O75376	4.669222894735229	2	0.0031562159	0.2224588467950994	14.49430450693766	16.66269412873893
Citrate synthase, mitochondrial	CS	O75390	6.956063750990225	3	5.1595598e-05	6.358455542125267	16.87479617299659	14.2061197930696
Vesicle-trafficking protein SEC22b	SEC22B	O75396	0.5699812616177731	0	0.56192893	0.8012572190087415	18.84328207912985	19.16294472411898
Pre-mRNA-processing factor 40 homolog A	PRPF40A	O75400	1.920178540538403	0	0.10925525	1.943451162423794	15.53690394225496	14.57828308804544
Transforming acidic coiled-coil-containing protein 1	TACC1	O75410	0.5813585164456807	0	0.5546602	0.7980850835905114	14.56201003923363	14.88739557422637
Mitochondrial-processing peptidase subunit beta	PMPCB	O75439	1.265663487695747	0	0.14844558	1.354002824953755	14.55374926283223	14.11651851391745
Mediator of RNA polymerase II transcription subunit 24	MED24	O75448	8.56982819407744	2	1.8956919e-06	0.1389275039251504	14.60602883463091	17.453624686942
Erlin-1	ERLIN1	O75477	2.95333856290228	3	0.020584507	2.40640425246476	15.36578301169873	14.09890399011726
Transcription initiation protein SPT3 homolog	SUPT3H	O75486	0.7833122505583958	0	0.31070381	1.210546783251234	14.25678870802672	13.98112987267142
NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	NDUFS3	O75489	1.425115924630234	0	0.10309251	1.355047128901355	14.26878704788874	13.83044401811782
Serine/arginine-rich splicing factor 10	SRSF10	O75494	1.879191819500411	0	0.049269937	1.486349953169422	14.73885492826545	14.1670810975422
Enoyl-CoA delta isomerase 2, mitochondrial	ECI2	O75521	0.3984161493270886	0	0.55238873	1.102410060550793	14.41180893522264	14.2711479760296
KH domain-containing, RNA-binding, signal transduction-associated protein 3	KHDRBS3	O75525	0.7447198927561747	0	0.34442136	0.8225584160165811	14.01694406058625	14.29875401643752
Transcriptional adapter 3	TADA3	O75528	0.4231404233745781	0	0.58862376	0.8747979713705596	13.88531058170087	14.07828880176353
Splicing factor 3B subunit 1	SF3B1	O75533	5.356892288773928	2	0.0013200251	0.1795584692566927	14.18162852529218	16.65910291779535
Cold shock domain-containing protein E1	CSDE1	O75534	1.227992602148413	0	0.16030605	1.34998419556039	14.45667490878797	14.02373239123047
Mediator of RNA polymerase II transcription subunit 6	MED6	O75586	3.823264699685303	2	0.0071810461	0.3122010901092133	14.42485602101655	16.10430854113642
2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial	GCAT	O75600	1.387356778460017	0	0.12061192	1.383907042682792	14.24150538458581	13.77275834447571
GTPase Era, mitochondrial	ERAL1	O75616	0.09066606404189059	0	0.91079891	0.9658770321413532	14.17652020096568	14.22660876767428
Protein CREG1	CREG1	O75629	1.421782396942595	0	0.11381117	1.392779897036782	13.87405614821046	13.39608886338181
U5 small nuclear ribonucleoprotein 200 kDa helicase	SNRNP200	O75643	0.1529333067871779	0	0.88942575	1.073292280480559	15.87149052128717	15.7694475149229
Nuclear pore complex protein Nup155	NUP155	O75694	0.800387614514527	0	0.55538255	1.458999950294383	17.26159141533121	16.71661158122554
Cartilage-associated protein	CRTAP	O75718	2.018705394334356	0	0.062421422	1.758126670366025	15.01236958945414	14.19833057123368
Calcium-binding mitochondrial carrier protein Aralar1	SLC25A12	O75746	0.893651827146126	0	0.25327465	1.228794427957188	14.32622718909317	14.02898360989474
Paralemmin-1	PALM	O75781	2.972460158719388	2	0.011964126	0.48285397610314	14.13460950332244	15.18495064062612
Renin receptor	ATP6AP2	O75787	1.400238247769828	0	0.10581841	1.342385906311888	14.38195820466963	13.95715873053185
Ribonuclease H2 subunit A	RNASEH2A	O75792	2.200000777519023	0	0.041787021	1.766681772519411	14.47793719542216	13.65689500078125
Breast cancer anti-estrogen resistance protein 3	BCAR3	O75815	0.08035518864128832	0	0.88650167	0.9807553834089007	14.24418201179585	14.27221675734337
Ribonuclease P protein subunit p20	POP7	O75817	0.3145981423103148	0	0.64140159	1.088037424639216	14.42173859882914	14.30001041778057
Eukaryotic translation initiation factor 3 subunit G	EIF3G	O75821	1.17091332238879	0	0.23122276	1.448885834805072	14.6860731462296	14.15112922424669
Eukaryotic translation initiation factor 3 subunit J	EIF3J	O75822	0.3435455488215631	0	0.6254096	1.101683710921285	14.17221334216048	14.03250325090232
CAAX prenyl protease 1 homolog	ZMPSTE24	O75844	2.590925664273485	0	0.01924899	1.83443226804844	15.14175403143158	14.26642039386861
Protein SCO1 homolog, mitochondrial	SCO1	O75880	0.2846460149744878	0	0.77661628	0.8858580833123427	14.48518864182306	14.66004114278426
Cyclin-K	CCNK	O75909	0.06178503106244193	0	0.92669314	0.980288987739304	14.53985586980529	14.56857684840516
PRA1 family protein 3	ARL6IP5	O75915	1.886157934223505	0	0.087452106	1.775134388288528	14.95968431676712	14.13175606737333
E3 SUMO-protein ligase PIAS1	PIAS1	O75925;O75928	1.171628217671234	0	0.13597649	1.235497487855667	14.46598421932185	14.16089214209251
Survival of motor neuron-related-splicing factor 30	SMNDC1	O75940	1.294280390777756	0	0.29200882	1.693110787224918	14.58098681018672	13.82131043237512
ATP synthase subunit d, mitochondrial	ATP5H	O75947	6.31316067624828	3	0.00037651096	7.407250908273361	16.91798088058404	14.02904267366559
Flotillin-1	FLOT1	O75955	3.097332928182185	3	0.018473189	2.573755070045162	15.90422819456169	14.54035342773357
Glutaredoxin-3	GLRX3	O76003	0.05433226885796216	0	0.94300932	1.020197345964806	14.17754073155025	14.14869247885742
Ribosomal L1 domain-containing protein 1	RSL1D1	O76021	0.333578877966076	0	0.61422646	0.9189718621317322	14.24298104456542	14.36488845093574
Signal recognition particle subunit SRP72	SRP72	O76094	0.332811153001991	0	0.63284153	1.097412657156842	14.43066993405006	14.29656381351591
ATP-dependent DNA helicase Q4	RECQL4	O94761	0.4118175935850559	0	0.58236712	0.8845315828776854	14.5594520739215	14.73646651244198
ATP-dependent DNA helicase Q5	RECQL5	O94762	0.8010000325012605	0	0.33997855	1.259151219408667	14.41194694507977	14.07949538927453
Metastasis-associated protein MTA2	MTA2	O94776	1.145703534240688	0	0.35966513	1.626309536736604	16.59495569010707	15.89335381731009
Ubiquitin carboxyl-terminal hydrolase 1	USP1	O94782	0.3791191479099396	0	0.63775694	0.8803967092292992	14.04387685691755	14.22765119911002
Mitochondrial import receptor subunit TOM70	TOMM70A	O94826	0.3572987363444522	0	0.65648794	1.128593142728148	14.27336292628988	14.09883743730661
TOX high mobility group box family member 4	TOX4	O94842;O15405;O94900	14.30797267908653	2	4.9255565e-12	0.1249629246522449	14.16307125775302	17.16349922858759
STAGA complex 65 subunit gamma	SUPT7L	O94864	2.482176965564395	0	0.025493991	0.5401324614424901	13.57472252754422	14.46333736694895
Sorbin and SH3 domain-containing protein 2	SORBS2	O94875	4.076259213086896	2	0.0017396366	0.4014472396103147	14.31654851113849	15.63326621268974
PHD finger protein 14	PHF14	O94880	0.399174359381691	0	0.51198894	1.078058107972169	14.53224229656006	14.42380735425448
Erlin-2	ERLIN2	O94905	1.527551969856811	0	0.1344811	1.575940694692177	14.99181348485391	14.33560024008712
Pre-mRNA-processing factor 6	PRPF6	O94906	1.004301918547162	0	0.40771359	1.531194037357916	15.96902448035742	15.35436736342692
Pre-mRNA cleavage complex 2 protein Pcf11	PCF11	O94913	7.149327142990156	2	2.8377104e-05	0.1646762876862569	14.31363185362184	16.91592711718694
Nuclear factor of activated T-cells 5	NFAT5	O94916	2.920673978216531	2	0.02038005	0.4263531226273726	14.38100348396308	15.610882755835
Glutaminase kidney isoform, mitochondrial	GLS	O94925	7.357341626915938	3	2.9104143e-05	7.067973116198366	17.14912031581089	14.32782376335784
Protein transport protein Sec31A	SEC31A	O94979	17.39510506331981	2	2.2183668e-12	0.0186958495574578	13.6569485346821	19.39808669431538
Protein HEXIM1	HEXIM1	O94992	0.457358255039356	0	0.59240484	0.8526485666316241	13.97130830341309	14.20128516513904
Protein YIF1A	YIF1A	O95070	4.907147316342453	2	0.00189975	0.2197836767001312	14.58749151302539	16.77333536638567
Splicing factor, arginine/serine-rich 15	SCAF4	O95104	0.6277454681079391	0	0.37743485	0.8677867852203472	14.29930830589885	14.503895784028
Elongator complex protein 1	IKBKAP	O95163	0.4532542026538238	0	0.51737207	0.8906575895973671	13.98768332893044	14.15474052488184
Reticulon-3	RTN3	O95197	3.177115676246435	3	0.021872999	2.862000725306014	15.55736933634485	14.04034529866348
LETM1 and EF-hand domain-containing protein 1, mitochondrial	LETM1	O95202	2.317335468276804	0	0.044963874	0.5104355763824817	13.43158797473503	14.40178718393285
Sorting nexin-4	SNX4	O95219	0.518467698853474	0	0.52918994	0.8455258150753654	14.11591095395881	14.35799024605875
Kinesin-like protein KIF20A	KIF20A	O95235	1.554737253564634	0	0.13839142	0.6173470178308001	14.51941074953528	15.21525717162942
Chromosome-associated kinesin KIF4A;Chromosome-associated kinesin KIF4B	KIF4A;KIF4B	O95239;Q2VIQ3	0.5657087954930091	0	0.5378176	0.8143134786450352	14.27735143713167	14.57369524978128
Myotubularin-related protein 5	SBF1	O95248	2.04673356752412	0	0.057779804	0.570971382190163	14.21135270105214	15.01986235824454
Vesicle-associated membrane protein-associated protein B/C	VAPB	O95292	1.366190148270126	0	0.19999571	1.587999909352946	15.27059250833658	14.60338167820839
SNARE-associated protein Snapin	SNAPIN	O95295	0.4420377923271612	0	0.59873044	0.8590004975017093	14.10519961814893	14.32446874611605
Myelin protein zero-like protein 1	MPZL1	O95297	2.31377413451505	1	0.073239222	2.263441224389009	15.44634105719363	14.26782321311437
Peptidyl-prolyl cis-trans isomerase FKBP9	FKBP9	O95302;Q75LS8	2.255447208781824	1	0.066019721	2.106898576402156	15.18341809013343	14.10829722393431
6-phosphogluconolactonase	PGLS	O95336	0.7324468081327602	0	0.40026739	1.261199945958793	14.21450122418462	13.87970421086883
Structural maintenance of chromosomes protein 2	SMC2	O95347	2.272600837947534	0	0.04389672	1.885612113125692	15.12407365184243	14.20904072027459
Tripartite motif-containing protein 16;Tripartite motif-containing protein 16-like protein	TRIM16;TRIM16L	O95361;Q309B1	0.6914014076880104	0	0.43602613	1.257809918179069	14.70757546764295	14.37666155084735
Importin-7	IPO7	O95373	3.277697744161289	3	0.010256258	2.443055595770981	15.00643835485653	13.71775165996587
Urotensin-2	UTS2	O95399	1.632280764121553	0	0.12697744	0.6003986632649297	13.95138939797848	14.68739672793789
CD2 antigen cytoplasmic tail-binding protein 2	CD2BP2	O95400	0.6691522555218796	0	0.35782576	1.167015606193354	14.60928853415198	14.38646468019566
Mediator of RNA polymerase II transcription subunit 26	MED26	O95402	1.392117013060769	0	0.10481036	0.7513092487463382	14.40768515046216	14.82020638315031
Supervillin	SVIL	O95425	1.550077660253862	0	0.11508244	1.527409296415334	14.58465121838795	13.9735645087185
BAG family molecular chaperone regulator 4	BAG4	O95429	6.280154575614068	2	0.00018652705	0.1706489831860474	14.22596341779193	16.7768596945321
Activator of 90 kDa heat shock protein ATPase homolog 1	AHSA1	O95433	1.304749241432321	0	0.20072445	1.52345776648705	14.6268205026303	14.01947099664873
Proteasome assembly chaperone 1	PSMG1	O95456	0.03407149180160474	0	0.95445806	0.9904607150566538	14.22257108353348	14.23639942422169
Formin-like protein 1	FMNL1	O95466	0.05758184260541732	0	0.93310779	1.019254028741263	14.18281699888454	14.1553033395969
Protein transport protein Sec24A	SEC24A	O95486	6.550730484870062	2	5.094564e-05	0.209085141721229	14.60106834440134	16.85890589637955
Protein transport protein Sec24B	SEC24B	O95487	7.38922361816412	2	9.4615512e-05	0.09704611165062264	14.3620929892964	17.72727876947835
Tyrosyl-DNA phosphodiesterase 2	TDP2	O95551	2.227839953841174	0	0.054649502	1.952640302555707	14.44885568353638	13.48342946985329
Long-chain-fatty-acid--CoA ligase 3	ACSL3	O95573	9.180074994834429	3	1.9139031e-06	11.01956180615445	17.7803616034456	14.3183666524039
Cleavage and polyadenylation specificity factor subunit 4	CPSF4	O95639	5.606898760029274	2	0.00065364473	0.1865661981218782	14.40399302637109	16.82623349744468
Eyes absent homolog 4	EYA4	O95677	2.113061701234098	0	0.045632929	0.5854670591374612	14.14217410201649	14.91451419604234
Serine/threonine-protein kinase OSR1	OXSR1	O95747	1.917943810678068	0	0.086503312	1.808729305432315	14.78324025583928	13.92826374557625
Heat shock 70 kDa protein 4L	HSPA4L	O95757	0.4195711019478026	0	0.57384902	0.8837016313267317	14.08407628685901	14.26244503437566
Polypyrimidine tract-binding protein 3	PTBP3	O95758;Q9UKA9	4.070315930324242	3	0.0032494133	2.994097055183113	15.51265900526196	13.93053801741208
AP-2 complex subunit alpha-1;AP-2 complex subunit alpha-2	AP2A1;AP2A2	O95782;O94973	1.323296140155922	0	0.19999747	1.541484771223257	14.94517304718878	14.32085241047753
BAG family molecular chaperone regulator 2	BAG2	O95816	0.6563470901859905	0	0.57569361	0.7492200944675214	15.60042592583539	16.01696442680133
BAG family molecular chaperone regulator 3	BAG3	O95817	2.149123003640961	0	0.039777111	0.5951163994953388	14.63711406329376	15.38587028379263
Apoptosis-inducing factor 1, mitochondrial	AIFM1	O95831	2.376183283432725	1	0.056912359	2.190696867105578	15.07769775730822	13.94630788894507
N(G),N(G)-dimethylarginine dimethylaminohydrolase 2	DDAH2	O95865	0.3697080866201894	0	0.64714652	1.133442114412767	13.95157246083425	13.77086174719895
DNA topoisomerase 3-beta-1	TOP3B	O95985	0.02534991524337649	0	0.9726364	0.99082320719996	14.01208489097672	14.02538532587872
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	NDUFB10	O96000	0.01260832179653981	0	0.98354024	0.9962636882326996	14.14047860596951	14.14587905961096
Cleft lip and palate transmembrane protein 1	CLPTM1	O96005	0.3906074994581239	0	0.57524246	1.109922107063675	14.1427997927295	13.99234135912354
Actin-like protein 6A	ACTL6A	O96019;O94805	14.65696143693114	2	8.2754875e-10	0.02098126231793142	14.39982741768452	19.97458212854145
L-lactate dehydrogenase A chain	LDHA	P00338;P07864;Q6ZMR3	5.707098453320437	3	0.00073704281	5.95702134745368	17.42779806643802	14.85320693733633
Glutamate dehydrogenase 1, mitochondrial	GLUD1	P00367;P49448	5.964821958640682	3	0.00038157139	5.841738704265516	16.37985642729337	13.83345859813877
NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form	CYB5R3	P00387	5.972301872834011	3	0.00026419738	5.256965542489107	16.86003884441315	14.46580856581742
Glutathione reductase, mitochondrial	GSR	P00390	0.9903832679961955	0	0.23990956	1.292738819754733	14.53417001621455	14.1637391884802
Cytochrome c oxidase subunit 2	MT-CO2	P00403	1.686388035317721	0	0.092394806	1.571383823152342	14.85544761967089	14.20341200611372
Aspartate aminotransferase, mitochondrial	GOT2	P00505	4.448698547201998	3	0.0012471464	2.917264122514195	15.68935839478949	14.14474238428488
