LFQ intensity R159E_1	LFQ intensity R159E_2	LFQ intensity R159E_3	LFQ intensity R159E_4	LFQ intensity R159E_5	LFQ intensity R159E_6	LFQ intensity Untransfected_1	LFQ intensity Untransfected_2	LFQ intensity Untransfected_3	LFQ intensity Untransfected_4	LFQ intensity Untransfected_5	LFQ intensity Untransfected_6	LFQ intensity WT_1	LFQ intensity WT_2	LFQ intensity WT_3	LFQ intensity WT_4	LFQ intensity WT_5	LFQ intensity WT_6	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	2	2	2	61.097	0.00053419	2.6594	7991000	5	O43292-2;O43292	O43292-2;O43292	Glycosylphosphatidylinositol anchor attachment 1 protein	GPAA1	159
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	7.9	7.9	7.9	15.548	0.0015666	2.4737	6943300	4	O43324-2;O43324	O43324-2;O43324	Eukaryotic translation elongation factor 1 epsilon-1	EEF1E1	160
0	0	6407300	530650	0	0	4293800	0	0	0	0	0	0	0	0	0	0	0				15	15	12	25	25	20.5	70.942	0	41.546	173240000	31	O43390;O43390-2;O43390-4;O43390-3	O43390;O43390-2;O43390-4;O43390-3	Heterogeneous nuclear ribonucleoprotein R	HNRNPR	161
0	0	0	0	0	0	0	0	0	2925800	2678100	0	0	0	0	0	0	0				8	8	8	42.6	42.6	42.6	32.251	0	16.835	11835000	16	O43396	O43396	Thioredoxin-like protein 1	TXNL1	162
14129000	13063000	1926600	19755000	15672000	5803000	343160	0	4213800	206730	0	0	273360000	226680000	310200000	479840000	332320000	567849984				28	28	8	86.4	86.4	16	22.237	0	323.31	19971000000	451	O43399;O43399-5;O43399-7	O43399;O43399-5;O43399-7	Tumor protein D54	TPD52L2	163
0	0	0	0	0	0	0	0	0	0	0	0	4733100	2470300	7054000	22040000	18107000	24549000				22	2	2	84.9	7	7	19.901	0	21.239	231410000	20	O43399-2;O43399-4;O43399-3;O43399-6	O43399-2;O43399-4;O43399-3;O43399-6	Tumor protein D54	TPD52L2	164
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.6	6.6	6.6	38.493	0	5.1868	9752300	2	O43464-2;O43464-4;O43464-3;O43464	O43464-2;O43464-4;O43464-3;O43464	Serine protease HTRA2, mitochondrial	HTRA2	165
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	2.9	2.9	2.9	95.541	0	3.4235	2654900	1	O43491-4;O43491	O43491-4;O43491	Band 4.1-like protein 2	EPB41L2	166
0	0	0	0	0	0	0	0	0	0	0	0	632030	554420	683860	0	0	680110				3	3	3	10.3	10.3	10.3	45.879	0	12.899	9735300	12	O43493;O43493-5;O43493-3;O43493-7;O43493-4;O43493-6	O43493;O43493-5;O43493-3;O43493-7;O43493-4	Trans-Golgi network integral membrane protein 2	TGOLN2	167
1280600	1008100	0	1483700	0	0	0	0	0	0	0	0	2092800	1937600	1417500	1358800	0	0				8	8	8	10.1	10.1	10.1	109.96	0	17.059	30380000	27	O43592	O43592	Exportin-T	XPOT	168
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9	9	9	23.9	23.9	23.9	51.355	0	42.063	62464000	9	O43615	O43615	Mitochondrial import inner membrane translocase subunit TIM44	TIMM44	169
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1469200	1323000	1646300				3	3	3	25.4	25.4	25.4	15.005	0	6.4782	12160000	11	O43617-2;O43617	O43617-2;O43617	Trafficking protein particle complex subunit 3	TRAPPC3	170
0	0	0	0	0	0	0	0	0	0	0	0	0	2643200	3157000	3722800	2124500	3250700				5	5	5	19.6	19.6	19.6	27.563	0	13.531	50837000	17	O43657	O43657	Tetraspanin-6	TSPAN6	171
561430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747320				4	4	4	8.2	8.2	8.2	61.388	0	10.184	6333300	11	O43663-3;O43663-4;O43663;O43663-2	O43663-3;O43663-4;O43663;O43663-2	Protein regulator of cytokinesis 1	PRC1	172
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	8.4	8.4	8.4	41.559	0.00053305	2.6329	2813800	5	O43670-3;O43670-2;O43670;O43670-4	O43670-3;O43670-2;O43670;O43670-4	BUB3-interacting and GLEBS motif-containing protein ZNF207	ZNF207	173
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	26.3	26.3	26.3	15.667	0	6.9688	26399000	4	O43674-2;O43674	O43674-2;O43674	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	NDUFB5	174
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	21.2	21.2	21.2	10.921	0	3.5315	3541300	2	O43678	O43678	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	NDUFA2	175
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	20.4	20.4	20.4	38.792	0	7.0651	12103000	8	O43681	O43681	ATPase ASNA1	ASNA1	176
3824900	2433100	0	3669800	4119900	2097400	0	1563500	5778400	8514700	6713100	5459400	4915100	4190400	4220200	5071600	2525200	4393900				13	13	13	41.1	41.1	41.1	36.954	0	69.599	209090000	116	O43684-2;O43684	O43684-2;O43684	Mitotic checkpoint protein BUB3	BUB3	177
3518600	6648200	10695000	982010	845580	0	5379200	7060800	2794700	0	0	0	1085000	3534500	2017200	0	608070	0				38	38	27	52.8	52.8	38.9	104.85	0	123.18	588290000	162	O43707;O43707-2;O43707-3;P35609-2;P35609;Q08043;Q9H254-2;Q9H254-4;Q9H254	O43707;O43707-2;O43707-3	Alpha-actinin-4	ACTN4	178
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1844800	3438600				2	2	2	12.6	12.6	12.6	21.038	0	6.4408	18080000	8	O43759-2;O43759;O43759-3	O43759-2;O43759;O43759-3	Synaptogyrin-1	SYNGR1	179
0	0	0	0	0	0	0	0	0	0	0	0	19136000	22457000	21940000	40761000	49462000	45371000				7	7	7	21	21	21	24.81	0	13.357	594880000	42	O43760;O43760-2	O43760;O43760-2	Synaptogyrin-2	SYNGR2	180
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.6	6.6	6.6	24.555	0	5.5687	9339600	6	O43761	O43761	Synaptogyrin-3	SYNGR3	181
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	9.6	9.6	9.6	32.943	0	4.8875	11163000	4	O43772	O43772	Mitochondrial carnitine/acylcarnitine carrier protein	SLC25A20	182
5027500	4438700	1028200	537360	0	504500	434860	485490	0	0	0	0	289250	1092800	403550	0	623380	0				16	16	16	17.9	17.9	17.9	131.98	0	37.804	96321000	56	O43795;O43795-2;Q9UBC5	O43795;O43795-2	Unconventional myosin-Ib	MYO1B	183
3348900	3315700	0	4978800	4113200	0	1689300	1621800	4958400	3836200	2268000	0	5109900	3919000	4628800	4965800	2511900	4020400				11	11	11	33.3	33.3	33.3	45.283	0	37.904	168670000	79	O43813	O43813	LanC-like protein 1	LANCL1	184
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	6.7	6.7	6.7	51.84	0	4.9588	7037900	3	O43818	O43818	U3 small nucleolar RNA-interacting protein 2	RRP9	185
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.8	6.8	6.8	29.81	0	8.5911	2438600	1	O43819	O43819	Protein SCO2 homolog, mitochondrial	SCO2	186
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				8	8	8	30.1	30.1	30.1	42.183	0	21.312	73531000	9	O43837;O43837-2;O43837-3	O43837;O43837-2	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	IDH3B	187
6379900	9357300	17403000	3957100	0	0	8684000	5033100	580820	0	0	0	10790000	6713000	4300000	705810	0	0				19	19	3	57.1	57.1	8.9	37.106	0	159.68	959710000	137	O43852;O43852-3;O43852-5;O43852-6;O43852-15;O43852-9;O43852-10;O43852-13;O43852-14;O43852-11;O43852-12	O43852;O43852-3;O43852-5;O43852-6;O43852-15;O43852-9;O43852-10	Calumenin	CALU	188
0	0	3566100	0	0	0	0	0	0	0	0	0	2638900	0	0	0	0	0				17	1	1	55.2	7	7	37.134	0	10.651	48105000	8	O43852-2;O43852-4;O43852-8;O43852-7	O43852-2;O43852-4;O43852-8	Calumenin	CALU	189
681510	884590	355490	0	0	0	787260	251800	428310	0	0	0	18484000	17920000	19276000	32986000	21515000	26354000				30	30	30	56	56	56	52.747	0	241.69	1703500000	263	O43854-2;O43854	O43854-2;O43854	EGF-like repeat and discoidin I-like domain-containing protein 3	EDIL3	190
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	2.5	2.5	2.5	53.753	0.0049579	2.0882	1983600	3	O43865-2;Q96HN2-4;Q96HN2-3;O43865;Q96HN2-2;Q96HN2	O43865-2;Q96HN2-4;Q96HN2-3;O43865;Q96HN2-2;Q96HN2	Putative adenosylhomocysteinase 2;Putative adenosylhomocysteinase 3	AHCYL1;AHCYL2	191
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				13	13	13	16.5	16.5	16.5	121.9	0	32.447	55822000	14	O60264;P28370-2;P28370	O60264;P28370-2;P28370	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Probable global transcription activator SNF2L1	SMARCA5;SMARCA1	192
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	7.9	7.9	7.9	75.601	0	4.488	4171700	4	O60294	O60294	tRNA wybutosine-synthesizing protein 4	LCMT2	193
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9	9	9	12.4	12.4	12.4	107.57	0	15.23	27676000	10	O60313-13;O60313;O60313-9;O60313-11;O60313-2;O60313-10	O60313-13;O60313;O60313-9;O60313-11;O60313-2;O60313-10	Dynamin-like 120 kDa protein, mitochondrial;Dynamin-like 120 kDa protein, form S1	OPA1	194
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				8	8	8	26.6	26.6	26.6	51.964	0	22.015	44115000	11	O60427;O60427-2	O60427;O60427-2	Fatty acid desaturase 1	FADS1	195
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	4	4	11.3	7	7	74.435	0	7.3147	2790400	5	O60488-2;O60488	O60488-2;O60488	Long-chain-fatty-acid--CoA ligase 4	ACSL4	196
0	0	0	0	0	0	0	0	0	0	0	0	1104700	0	696610	970930	0	914740				2	2	2	10.8	10.8	10.8	28.114	0	4.4679	8626400	9	O60499;O60499-2	O60499;O60499-2	Syntaxin-10	STX10	197
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	3	3	11.4	6.6	6.6	65.681	0	11.715	18364000	4	O60506-2;O60506;O60506-4;O60506-3;O60506-5	O60506-2;O60506;O60506-4;O60506-3;O60506-5	Heterogeneous nuclear ribonucleoprotein Q	SYNCRIP	198
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	1	1	3.8	2.1	2.1	124.71	0.0020779	2.4465	1111500	2	O60518	O60518	Ran-binding protein 6	RANBP6	199
2910800	1878500	0	6715700	5716900	4496600	0	0	3744700	9521300	4748600	0	3637200	3092800	3518200	6976100	4598700	6297200				15	15	15	50.6	50.6	50.6	39.053	0	93.892	192010000	112	O60547-2;O60547	O60547-2;O60547	GDP-mannose 4,6 dehydratase	GMDS	200
3373500	4591900	5750200	0	0	0	7301700	2752000	0	0	0	0	3786800	2083300	589800	0	0	0				21	21	21	37.3	37.3	37.3	84.784	0	85.869	295180000	81	O60568	O60568	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3	PLOD3	201
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	10.3	10.3	10.3	27.026	0	3.4589	2537000	2	O60573-2;O60573	O60573-2;O60573	Eukaryotic translation initiation factor 4E type 2	EIF4E2	202
488070	370270	500380	0	0	0	0	0	0	0	0	0	1582200	1478300	2787100	2586400	927140	3069300				16	16	16	56.2	56.2	56.2	45.803	0	62.656	110540000	70	O60664-4;O60664;O60664-3;O60664-2	O60664-4;O60664;O60664-3;O60664-2	Perilipin-3	PLIN3	203
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	5.8	5.8	5.8	52.901	0.0082645	1.9564	1054900	1	O60678-2;O60678	O60678-2;O60678	Protein arginine N-methyltransferase 3	PRMT3	204
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	6.2	6.2	6.2	108.17	0	9.305	15974000	6	O60716;O60716-17;O60716-2;O60716-4;O60716-6;O60716-3;O60716-5;O60716-7;O60716-9;O60716-8;O60716-10;O60716-12;O60716-14;O60716-11;O60716-13;O60716-15;O60716-18;O60716-16;O60716-20;O60716-22;O60716-19;O60716-21;O60716-23;O60716-24;O60716-31;O60716-25;O60716-26;O60716-28;O60716-30;O60716-27;O60716-29;O60716-32	O60716;O60716-17;O60716-2;O60716-4;O60716-6;O60716-3;O60716-5;O60716-7;O60716-9;O60716-8;O60716-10;O60716-12;O60716-14;O60716-11;O60716-13;O60716-15;O60716-18;O60716-16;O60716-20;O60716-22;O60716-19;O60716-21;O60716-23;O60716-24;O60716-31;O60716-25;O60716-26;O60716-28;O60716-30;O60716-27;O60716-29;O60716-32	Catenin delta-1	CTNND1	205
0	898180	2389300	0	0	0	2474400	0	0	0	0	0	0	0	0	0	0	0				7	7	7	40.8	40.8	40.8	29.634	0	17.07	61958000	16	O60762	O60762	Dolichol-phosphate mannosyltransferase subunit 1	DPM1	206
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.2	6.2	6.2	19.258	0.0049652	2.1026	2241000	5	O60831	O60831	PRA1 family protein 2	PRAF2	207
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9	9	9	25.9	25.9	25.9	57.673	0	31.838	80772000	11	O60832;O60832-2	O60832;O60832-2	H/ACA ribonucleoprotein complex subunit 4	DKC1	208
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	7.8	7.8	7.8	45.745	0.0059142	2.054	3829400	1	O60884	O60884	DnaJ homolog subfamily A member 2	DNAJA2	209
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	9	9	9	16.832	0.00053362	2.6457	8791700	1	O60888-3;O60888;O60888-2	O60888-3;O60888;O60888-2	Protein CutA	CUTA	210
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	17.2	17.2	17.2	14.21	0	3.3604	636820	2	O60925	O60925	Prefoldin subunit 1	PFDN1	211
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	19.8	19.8	19.8	13.952	0	6.7245	604140	1	O60927	O60927	Protein phosphatase 1 regulatory subunit 11	PPP1R11	212
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	7.6	7.6	7.6	78.159	0.0025681	2.3622	10311000	2	O75027-3;O75027;O75027-2	O75027-3;O75027;O75027-2	ATP-binding cassette sub-family B member 7, mitochondrial	ABCB7	213
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	7.9	7.9	7.9	50.693	0	3.0787	2320900	2	O75083-3;O75083	O75083-3;O75083	WD repeat-containing protein 1	WDR1	214
0	0	0	0	0	0	0	0	0	0	0	0	988030	0	0	1431900	0	0				4	4	4	5.3	5.3	5.3	118.58	0	8.3946	8874000	9	O75110;O75110-2	O75110;O75110-2	Probable phospholipid-transporting ATPase IIA	ATP9A	215
0	0	0	0	0	0	0	0	0	0	0	0	16385000	12999000	15677000	16733000	11807000	16602000				107	107	107	53.8	53.8	53.8	254.41	0	323.31	2482600000	618	O75165	O75165	DnaJ homolog subfamily C member 13	DNAJC13	216
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	23.3	23.3	23.3	35.509	0	19.921	12758000	5	O75208;O75208-2	O75208;O75208-2	Ubiquinone biosynthesis protein COQ9, mitochondrial	COQ9	217
0	0	0	1030700	2064000	1841600	0	0	0	1191600	0	0	0	0	1787600	1572500	1628300	1051100				8	8	8	59.6	59.6	59.6	21.007	0	24.922	36375000	29	O75223;O75223-3;O75223-2;O75223-4	O75223;O75223-3	Gamma-glutamylcyclotransferase	GGCT	218
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				10	10	10	28.2	28.2	28.2	51.851	0	62.636	94274000	11	O75306-2;O75306	O75306-2;O75306	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	NDUFS2	219
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	3	3	16.8	14	14	33.742	0	3.7813	8043300	3	O75323;O75323-2	O75323;O75323-2	Protein NipSnap homolog 2	GBAS	220
7159000	5214200	2372100	11320000	10161000	9620000	4294900	6734400	15758000	12451000	21133000	25844000	7074700	7396300	9797000	22901000	11206000	16953000				12	12	12	81.2	81.2	81.2	21.868	0	67.094	484880000	125	O75340;O75340-2;O75340-3	O75340;O75340-2	Programmed cell death protein 6	PDCD6	221
0	0	1954900	0	0	0	0	0	0	0	0	0	0	738700	0	0	0	0				3	3	3	18.3	18.3	18.3	19.752	0	6.9939	40289000	7	O75352-2;O75352	O75352-2;O75352	Mannose-P-dolichol utilization defect 1 protein	MPDU1	222
181350	81794	17669000	0	0	0	0	0	0	0	0	0	0	284970	172230	0	0	0				15	15	15	51.2	51.2	51.2	39.183	0	82.975	719530000	32	O75367-2;O75367-3;O75367;Q9P0M6	O75367-2;O75367-3;O75367	Core histone macro-H2A.1	H2AFY	223
2030200	2050200	372210	452770	268760	0	759970	1624300	2170800	3167600	686980	0	2951300	3672100	3421600	1395200	1646100	1971400				57	48	46	32.5	29.4	28.1	275.66	0	143.83	262520000	226	O75369-2;O75369-9;O75369;O75369-8;O75369-6;O75369-3;O75369-7;O75369-5;O75369-4	O75369-2;O75369-9;O75369;O75369-8;O75369-6;O75369-3;O75369-7;O75369-5;O75369-4	Filamin-B	FLNB	224
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	7.2	7.2	7.2	36.701	0	6.352	8200300	1	O75381-2;O75381	O75381-2;O75381	Peroxisomal membrane protein PEX14	PEX14	225
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				14	14	14	36.7	36.7	36.7	51.712	0	45.751	598000000	19	O75390	O75390	Citrate synthase, mitochondrial	CS	226
5425000	5136400	10310000	1237900	0	0	8607400	7503500	1564500	0	0	0	4462400	4522700	1838600	0	531090	0				14	14	14	52.6	52.6	52.6	24.593	0	74.254	565820000	119	O75396	O75396	Vesicle-trafficking protein SEC22b	SEC22B	227
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	23.3	23.3	23.3	28.823	0	15.381	60299000	6	O75431-2;O75431	O75431-2;O75431	Metaxin-2	MTX2	228
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				13	12	12	35.6	34.2	34.2	54.366	0	28.382	125420000	14	O75439	O75439	Mitochondrial-processing peptidase subunit beta	PMPCB	229
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	13.1	13.1	13.1	37.267	0	5.2754	14278000	9	O75475-3;O75475-2;O75475	O75475-3;O75475-2;O75475	PC4 and SFRS1-interacting protein	PSIP1	230
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9	5	5	33.3	21.6	21.6	39.171	0	29.544	65380000	11	O75477	O75477	Erlin-1	ERLIN1	231
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	7	7	37.1	37.1	37.1	30.241	0	16.794	94585000	7	O75489;O75489-2	O75489	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	NDUFS3	232
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	38.8	38.8	38.8	20.117	0	13.586	77219000	7	O75494-5;O75494-4;O75494-6;O75494-3;O75494-2;O75494;Q8WXF0	O75494-5;O75494-4;O75494-6;O75494-3;O75494-2;O75494	Serine/arginine-rich splicing factor 10	SRSF10	233
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	14.5	14.5	14.5	39.609	0	8.0737	18525000	5	O75521-2;O75521	O75521-2;O75521	Enoyl-CoA delta isomerase 2, mitochondrial	ECI2	234
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	27	27	27	10.058	0	4.2696	13635000	2	O75531	O75531	Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed	BANF1	235
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				16	16	16	20.6	20.6	20.6	145.83	0	48.094	170430000	21	O75533;O75533-2	O75533	Splicing factor 3B subunit 1	SF3B1	236
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	5.3	5.3	5.3	85.746	0	3.4872	2644800	2	O75534-2;O75534;O75534-3;O75534-4	O75534-2;O75534;O75534-3;O75534-4	Cold shock domain-containing protein E1	CSDE1	237
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	3.2	3.2	3.2	48.349	0	8.0502	3648300	1	O75616	O75616	GTPase Era, mitochondrial	ERAL1	238
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	9.5	9.5	9.5	24.074	0	5.0053	33032000	7	O75629	O75629	Protein CREG1	CREG1	239
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				14	14	14	9	9	9	244.5	0	26.572	70367000	14	O75643;O75643-2	O75643	U5 small nuclear ribonucleoprotein 200 kDa helicase	SNRNP200	240
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.6	6.6	6.6	41.45	0	10.454	0	1	O75683	O75683	Surfeit locus protein 6	SURF6	241
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	0.5	0.5	0.5	318.38	0.0073242	1.9905	1895200	1	O75691	O75691	Small subunit processome component 20 homolog	UTP20	242
6040800	6632600	3979100	9031500	7559500	3402400	1453300	3239400	21468000	29871000	20480000	4256800	12021000	8092900	10373000	16392000	9900300	12807000				43	43	43	38.8	38.8	38.8	155.2	0	165.96	608380000	268	O75694;O75694-2	O75694;O75694-2	Nuclear pore complex protein Nup155	NUP155	243
789820	2231800	4023800	485960	0	0	2047200	1056800	0	0	0	0	1414900	1084000	0	0	0	0				8	8	8	20.9	20.9	20.9	46.561	0	13.882	119250000	33	O75718	O75718	Cartilage-associated protein	CRTAP	244
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9	4	4	15.6	7.7	7.7	74.761	0	6.1206	20496000	4	O75746;O75746-2	O75746;O75746-2	Calcium-binding mitochondrial carrier protein Aralar1	SLC25A12	245
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	3.2	3.2	3.2	127.5	0.0082886	1.9801	10138000	3	O75762	O75762	Transient receptor potential cation channel subfamily A member 1	TRPA1	246
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	7.5	7.5	7.5	35.612	0	3.9429	5727800	4	O75787-2;O75787	O75787-2;O75787	Renin receptor	ATP6AP2	247
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	12.7	12.7	12.7	22.941	0	3.051	2035700	1	O75822-2;O75822-3;O75822	O75822-2;O75822-3;O75822	Eukaryotic translation initiation factor 3 subunit J	EIF3J	248
0	1213400	1330400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				10	10	10	21.9	21.9	21.9	54.812	0	21.066	52186000	20	O75844	O75844	CAAX prenyl protease 1 homolog	ZMPSTE24	249
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	22.9	22.9	22.9	33.814	0	8.819	46027000	7	O75880	O75880	Protein SCO1 homolog, mitochondrial	SCO1	250
0	0	3274900	0	0	0	3218000	3561400	0	0	0	0	0	1470800	0	0	0	0				4	4	4	24.5	24.5	24.5	21.614	0	75.981	90596000	19	O75915	O75915	PRA1 family protein 3	ARL6IP5	251
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				13	13	13	80.1	80.1	80.1	18.491	0	59.673	473850000	22	O75947;O75947-2	O75947;O75947-2	ATP synthase subunit d, mitochondrial	ATP5H	252
0	1211000	4803200	0	0	0	761930	611100	0	0	0	0	0	0	0	0	0	0				14	14	14	47.5	47.5	47.5	47.355	0	65.174	132110000	29	O75955;O75955-2	O75955;O75955-2	Flotillin-1	FLOT1	253
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	35.9	35.9	35.9	11.428	0	5.4384	25821000	4	O75964	O75964	ATP synthase subunit g, mitochondrial	ATP5L	254
0	0	5441300	0	0	0	1910000	0	0	0	0	0	0	0	0	0	0	0				15	15	15	40.6	40.6	40.6	54.972	0	56.989	137410000	21	O76021;O76021-2	O76021	Ribosomal L1 domain-containing protein 1	RSL1D1	255
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	7	7	18.3	18.3	18.3	69.223	0	39.115	38855000	8	O76031	O76031	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	CLPX	256
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	7	7	16.9	16.9	16.9	67.879	0	16.092	12037000	10	O76094-2;O76094	O76094-2;O76094	Signal recognition particle subunit SRP72	SRP72	257
0	0	3660500	0	0	0	3648800	0	0	0	0	0	0	0	0	0	0	0				10	10	10	21.1	21.1	21.1	67.454	0	32.595	109500000	15	O94826	O94826	Mitochondrial import receptor subunit TOM70	TOMM70A	258
0	0	0	0	0	0	0	0	0	1638100	1592000	0	0	0	0	0	0	0				3	3	3	8.2	8.2	8.2	63.594	0	9.0104	5259000	8	O94842-3;O94842-2;O94842;O94900;O15405-2;O15405	O94842-3;O94842-2;O94842	TOX high mobility group box family member 4	TOX4	259
0	802730	961850	0	0	0	1198100	0	0	0	0	0	0	0	0	0	0	0				6	6	6	10.5	10.5	10.5	89.594	0	11.165	23257000	9	O94874;O94874-2;O94874-3	O94874;O94874-2;O94874-3	E3 UFM1-protein ligase 1	UFL1	260
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368500	0	0	2019300				4	4	4	9.2	9.2	9.2	92.125	0	6.3565	16358000	12	O94886	O94886	CSC1-like protein 1	TMEM63A	261
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	9.2	9.2	9.2	76.402	0	16.987	18919000	5	O94901-6;O94901-5;O94901-8;O94901;O94901-9;O94901-2;O94901-7;O94901-3	O94901-6;O94901-5;O94901-8;O94901;O94901-9	SUN domain-containing protein 1	SUN1	262
0	0	0	2222200	2574800	0	0	0	0	3109600	1361100	0	1557500	0	0	2932000	1463100	1275600				8	8	8	31.6	31.6	31.6	30.344	0	17.531	48967000	44	O94903	O94903	Proline synthase co-transcribed bacterial homolog protein	PROSC	263
